,Article Title,Category
7585,"

 A curious case of officers planted in Egypt’s arts and culture scene



The January 25 Revolution toppled the president but is yet to bring major change to Egypt's cultural institutions



",Art
7586,"

 Arab Spring influence closes out Edinburgh Festival



Classic Arabian folk tales brimming with the modern influence of the Arab Spring sweeping North Africa and the Middle East closed out the 2011 Edinburgh International Festival



",Art
7587,"

Egyptian culture minister will search for culprit of deadly fire at Beni Suef theatre 



The minister has agreed to search for the culprit, after mourners gathered on the sixth anniversary of the mysterious fire at the cultural palace in Beni Suef, demanding re-investigation



",Art
7588,"

Remembering the fire victims of Beni Suef 



Six years on from the Beni Suef theatre fire, a demonstration will take place today to mark the anniversary



",Art
7589,"

Up On The Roof – Open Stage Night at Darb 1718



The upcoming Open Stage Night is a creative platform for both established and emerging artists, using the Arabic or English language and will take place on Thursday 8 September



",Art
7590,"

Darat al Funun's fellowship seeks to encourage research in Arab art



Darat al Funun - The Khalid Shoman Foundation has announced the establishment of a dissertation fellowship to encourage research on modern and contemporary art of the Arab world



",Art
7591,"

Police station in Tunisia turned into an art gallery



A few months after the killing of protesters in Thala, Tunisia, one of its police stations is turned into an art gallery to commemorate the revolution and its victims



",Art
7592,"

Revolutionary satire: Bassem Youssef speaks to Ahram Online



Bassem Youssef speaks to Ahram Online about his television show El Barnameg, one of this Ramadan's most popular programmes



",Art
7593,"

Artists to gather at Cairo Opera House in memory of Beni Suef fire victims



The gathering will commemorate the sixth anniversary of the theatre fire and will also demand the re-opening of investigations into the tragedy



",Art
7594,"

Marrakech Art Fair 2011 focuses on contemporary African and Middle Eastern art 



The Marrakech Art Fair focuses more on African and the Middle Eastern contemporary artists, as they are going through the Arab Spring, and welcome Turkey as a special guest



",Art
7595,"

Egyptian emmigrant Copts celebrate nation's culture in two USA cities



Two Egyptian Festivals taking place in two cities in the USA gather Coptic communities in celebration of Egyptian arts and cuisine



",Art
7596,"

Ministry of Culture to prepare international lecture for next 25 January



A talk is being prepared to discuss the changes in Egypt and the Arab world, to be held on the anniversary of the revolution



",Art
7597,"

Seven cultural projects win Al-Mawred Al-Thaqafy funds



Projects from Cairo and Alexandria are among the winners of a drive to fund cultural activities in Egypt



",Art
7598,"

A stand-up comedy show at El Sawy Culture Wheel



Egypt's rising comedians will take the stage on Friday, followed by a musical performance



",Art
7599,"

 Seminar ""Towards an Egyptian Cultural Constitution"" to be held at Faysal Nada Theatre tonight



Professor Ahmed Megahed, head of the General Egyptian Book Organisation, will lead the seminar to be attended by several renowned intellectuals



",Art
7600,"

NDP headquarters building- what will it be?



Ahram Online asks Egyptian artists how they imagine the future of the building which housed the former National Democratic Party headquarters in downtown Cairo



",Art
7601,"

The Absence to be performed in Alexandria



The modern theatre production will be performed in Bibliotheca Alexandrina on 25 and 27 August



",Art
7602,"

The Animals’ Conference Children's Show at El Genaina



On Wednesday 24 August, the Foundation for Arts and Culture will feature a show performed by children



",Art
7603,"

The Ship and the Villains: vibrant, simple, entertaining



An Arabic remake by Islam Imman of Nobel laureate Dario Fo’s stage play, Isabella, Three Tall Ships and a Con-Artist, is great fun, with profound humour



",Art
7604,"

AUC downtown presents ""The Backstage Musical""



The Tiatro Independent Theatre presents ""The Backstage Musical"" at Ewart Hall tomorrow, Monday, 3 October



",Art
7605,"

 Franco-Palestinian theatre director Abu Salem dies



Franco-Palestinian actor, theatre founder and director Francois Abu Salem has died at the age of 60 in the West Bank, Palestinian security forces said Saturday 1 October



",Art
7606,"

Syrian revolt ignites revolutionary art boom



In living rooms across Syria young men and women are creating revolutionary poems, chants, cartoons and films, which they say provides an outlet to protest, keeping up morale in the face of government bullets and torture



",Art
7607,"

Egypt's first Pecha Kucha Night to take place at Goethe Institute



The Japanese style presentation project has reached Egypt, with its first event set to take place on Tuesday 4 October at the Goethe Institute's Tahrir Lounge



",Art
7608,"

Egypt's first online TV channel draws young viewers



El Gomhoreya TV, Egypt's first-ever Internet television channel, aims to lure young viewers throughout the Arab world



",Art
7609,"

'El Dictator' starts run in October



Egyptian director Hossam El-Din Mostafa will unveil his latest theatrical production depicting the Egyptian revolution at the El-Salam Theatre



",Art
7610,"

MasterPeace's 8-days of artistic events gives a sneak peak to their big Cairo event planned for 2014



Cairo celebrated 8 days of activities with MasterPeace, a network aiming to promote peace through art and culture activities, and is planning a large-scale event at the pyramids



",Art
7611,"

Egyptian writer's novel appears in French theatre



French director Jean Martinelli presents adaptation of Al-Aswany bestseller 'Chicago'



",Art
7612,"

Sesame Street Live in Cairo



Elmo, Abby Cadabby, Big Bird and all their Sesame Street friends are taking to the stage to share their love of music in Sesame Street Live, to take place in Misr University for Science and Technology Opera



",Art
7613,"

Comedian Sobhi on a humanitarian mission in west



Egyptian actor turned activist Mohamed Sobhi to start on a humanitarian cause ""A Billion Egyptian Pounds"" Campaign tomorrow Monday 26 September



",Art
7614,"

Tunisia to honor historic revolution with museum



A government official says a museum would be created to immortalize the events that lead to Ben Ali's ouster, honoring the more than 300 people who were killed during the popular uprising



",Art
7615,"

Palestine solidarity festival to open in Alexandria on Saturday 



Arab Cultural Festival will include music, theatre, and lectures by experts



",Art
7616,"

Mars attracts



A troop of friendly Martians have been scouring Egypt, embracing culture and discovering talent. Ahram Online investigates before the Moving Planet takes place on Friday 23 September



",Art
7617,"

Khaled Said's portrait on the Berlin wall



Graffiti artist honours Egyptian whose murder was a trigger of the Egyptian Revolution



",Art
7618,"

Egyptian Artists Group to present their play, Lama Bada Yatasana



The Egyptian Artists Group will present their latest play, Lama Bada Yatasana (As it Appeared) on Thursday 22 September night at the El Gezira open air theatre



",Art
7619,"

Tiatro debut at the Cairo Opera House



The Backstage Musical to debut in Cairo from team that brought us The Prima Donnas



",Art
7620,"

Poetic theatre evening at Beit El-Shaer



On Sunday, 18 September, the Beit El-Shaer cultural centre will host an evening of poetic theatre, featuring famous poets and actors



",Art
