,Article Title,Category
9218,"

EIB issues €1.5 billion sustainability awareness bonds to address COVID-19 impacts on SDGs 



Funding raised from global capital markets though the EIB’s sustainability awareness bond is dedicated to support long-term investment in projects in alignment with EU Taxonomy Regulation.



",economy
9219,"

Egypt, EBRD, UNWTO sign COVID-19 recovery package to support tourism sector



The package comes for the sake of building the resilience of tourism enterprises amid the COVID-19 pandemic



",economy
9220,"

Egypt needs to introduce more incentives to encourage people to switch to eco-friendly vehicles: Uber



The Uber Ignite series is a new series of talks that brings together thought leaders, regulators, corporates, start-ups, and innovators to collectively address a number of urban challenges in the MENA region



",economy
9221,"

MENA to witness different basis of recovery, rapid vaccine distribution to add $9 tn to global GDP: IMF



Economic Counsellor and Director of the research department of the International Monetary Fund Gopinath said that rapid vaccination distribution is expected to add $4 trillion to the global GDP



",economy
9222,"

World Economic Forum discusses COVID-19 challenges, proposes actions to address



In its second day, the WEF hosted President of France, Emmanuel Macron, and the Federal Chancellor of Germany, Angela Merkel
 


",economy
9223,"

Egypt needs action on promoting investment, business potentials to make most of Egypt-UK deal: Official



Agribusiness and the foodstuff sector are some of the most promising sectors in Egypt to attract UK investments and business, especially that 40 percent of the UK’s foodstuffs is imported



",economy
9224,"

IMF raises global economic growth projections to 5.5% in 2021, 4.2% for 2022



The IMF expects local transmission of COVID-19 to be brought to low levels globally by end of 2021 due to the growing vaccine availability, improved therapies, testing, and tracing



",economy
9225,"

Global economy will take years to recover from pandemic; MENA to witness some growth in 2021: WB



Ahram Online asked the World Bank office about the forecast of the global economic outlook, including the MENA region, with a special focus on Egypt



",economy
9226,"

World Economic Forum draws global recovery map, urges equal vaccine distribution 



The participants agreed on the key drivers that will help countries to better rebuild, including expanding in adopting digitalisation and investing more in infrastructure, education, and the green economy



",economy
9227,"

Climate action expected to add 0.7% to global GDP over next 15 years: IMF's managing director



Managing Director of the IMF Kristalina Georgieva made her comments during a speech to the high-level session of the Climate Adaptation Summit 2021 that was launched virtually on Monday



",economy
9228,"

Egypt warming up for Egypt Aluminium Company rehab with EGP 13 bln estimated cost



The company’s total losses in FY2019/2020 recorded EGP 994 million, compared to FY2018/2019’s EGP 571 million in profits, according to the company’s financial statements released in December.



",economy
9229,"

World Economic Forum to kick off Monday, focuses on COVID-19 crisis management



The WEF's 2021 round will be held in Singapore, instead of Switzerland, due to the COVID-19 pandemic



",economy
9230,"

Egypt to disburse EGP 225,000 to each worker at liquidated Iron and Steel Company



On 12 January, citing chronic losses, the board of directors of the Egyptian Iron and Steel Company passed on a resolution liquidating the company and dividing it into two new companies



",economy
9231,"

Shell Egypt, Emirati Mubadala to explore for oil, natural gas in Red Sea



Shell Egypt acquired 63 percent, Emirati Mubadala Petroleum 27 percent, and Egyptian Tharwa Petroleum Company 10 percent of the contractor’s share



",economy
9232,"

Egypt to establish industrial zone, expand private sector role in Sudan: Trade minister



Trade exchange between Egypt and Sudan recorded $862 million in 2020



",economy
9233,"

Egypt’s economy expected to grow by 2.4% in 2021, hike to 5% in 2022: Moody’s



Egypt's macro profile reflects its large and diversified economy and reform track record, Moody’s said



",economy
9234,"

Egypt reduces fuel price for aviation to boost tourism ailing from coronavirus 



The discounts will stimulate travel and help the tourism sector overcome coronavirus challenges



",economy
9235,"

AfDB, EIB ink joint action plan to boost public, private investments in Africa amid COVID-19



 'Sustainable economic growth and security in regions facing particular challenges, such as the Sahel and Horn of Africa, are our top priority,' said AfDB’s acting Senior Vice President Bajabulile Swazi Tshabalala



",economy
9236,"

Africa’s economy declined by 2.1% in 2020, to grow by 3.4% in 2021: AfDB’s president



Adesina affirmed that Africa remains fertile ground for investment, adding that it possesses the same fundamentals that had driven the continent’s phenomenal growth over the past decade.



",economy
9237,"

Egypt seals 5 gold exploration deals in Eastern Desert for $13 mln



Egypt passed a legislation last year to ease exploration rules and to attract investors to its gold sector



",economy
9238,"

Intra-African trade rate stands at 18%; likely to double within 15 years: AfCFTA secretary-general



Wamkele Mene, secretary-general of the African Continental Free Trade Area, said Egypt is the most important country in the region and one of the major leaders in Africa



",economy
9239,"

Egypt, Bombardier confirms £1.7 billion deal to build two monorails, financed by UK government



'This is the first UK export since the company's Derby-built trains were exported to South Africa for the Gautrain project in 2008,' according to Matt Byrne, president of Bombardier Transportation



",economy
